SEX,How many times do you eat a day?,How many hours a day do you sleep?,How many times per week do you eat fastfood?,Average number of steps per day?,Cow's milk,Vegetable drinks (eg soy milk),Low-fat white yogurt,Fresh cheeses,Meat,Processed Meat (es prosciutto),Fish,Eggs,Legumes,Cooked vegetables,Raw vegetables,Fruits,Whole grains food,Nuts,Tofu,Do you eat differently at the weekend?,Do you play a sport (at least 5 hours/week)?,When are you hungry during the day?,What kind of snacks do you prefer?,Do you ever eat distracted or not at the table?,Do you eat fast?,Do you happen to eat uncontrollably even if you're not hungry?,Do you wake up to eat at night?,How do you sleep at night?,"You like salty or sweet? (where 10 - ""I love salt and hate sweet"" and 1 - ""I am the biggest fan of sweet"")",Do you eat alone or togheter?,Age,How many liters of water do you drink per day?,How many times do you consume alcoholic beverages in a week?,How stress affects on your eating habits?,How many sugary drinks do you consume per day?,Do you ever miss meals?
Ж,3,5-6,0,7000-10000,Да,Да,Да,Да,Да,Да,Да,Да,Да,Да,Да,Да,Да,Да,Да,"Да, я ем в ресторанах",Нет,Когда я просыпаюсь,"Сладости, Орехи, Бутерброды/сэндвичи",Да,Нет,Нечасто (около 1-го раза в месяц),Нечасто (около 1-го раза в месяц),Хорошо,3,Часто в одиночестве,21-30,1,1,Начинаю есть больше,2,"Да, завтрак, Да, обед"
Ж,3,7-8,1,4000-7000,Да,Нет,Нет,Да,Да,Нет,Иногда,Да,Нет,Иногда,Иногда,Иногда,Да,Иногда,Нет,Нет,Нет,"Утром, Перед ужином","Бутерброды/сэндвичи, Батончики, хлебцы",Нет,Да,Нечасто (около 1-го раза в месяц),Никогда,Хорошо,6,Часто в одиночестве,15-20,1,0,Начинаю есть больше,0,Нет
М,4,7-8,4,7000-10000,Да,Нет,Иногда,Да,Да,Да,Да,Да,Иногда,Да,Иногда,Да,Иногда,Да,Нет,"Да, я ем в ресторанах",Нет,"Когда я просыпаюсь, Я всегда голоден","Сладости, Бутерброды/сэндвичи",Да,Да,Нечасто (около 1-го раза в месяц),Никогда,Хорошо,4,Часто в одиночестве,15-20,3,2,Никак не влияет,7,Я всегда голоден
Ж,4,5-6,0,7000-10000,Да,Нет,Да,Да,Да,Нет,Да,Да,Да,Да,Да,Да,Да,Да,Нет,"Да, я больше ем дома",Да,"Когда я просыпаюсь, Утром, До обеда, Перед ужином","Сладости, Фрукты, овощи, Бутерброды/сэндвичи",Да,Да,Нечасто (около 1-го раза в месяц),Никогда,Я просыпаюсь несколько раз за ночь,4,"Часто с кем-то, В одиночестве во время завтрака",15-20,3,0,Начинаю есть меньше,1,"Да, ужин, Да, из-за нехватки времени"
М,3,5-6,0,0-4000,Да,Нет,Иногда,Не знаю,Да,Иногда,Иногда,Да,Иногда,Иногда,Да,Иногда,Иногда,Иногда,Иногда,Я готовлю более изысканно,Нет,До обеда,У меня нет перекусов в течение дня,Да,Да,Нечасто (около 1-го раза в месяц),Никогда,Я просыпаюсь несколько раз за ночь,4,Часто в одиночестве,31-50,1,4,Начинаю есть меньше,2,Нет
Ж,2,9-10,0,4000-7000,Да,Да,Да,Да,Да,Да,Нет,Да,Нет,Да,Да,Да,Да,Да,Нет,"Да, я больше ем дома",Да,После обеда,"Сладости, Бутерброды/сэндвичи",Да,Нет,Часто (больше 1 раза в неделю),Никогда,Хорошо,6,Часто в одиночестве,15-20,0,0,Начинаю есть больше,1,"Да, завтрак"
Ж,3,5-6,3,4000-7000,Да,Нет,Нет,Да,Да,Нет,Нет,Иногда,Иногда,Иногда,Иногда,Иногда,Иногда,Нет,Нет,"Да, я больше ем дома",Нет,До обеда,"Сладости, Бутерброды/сэндвичи",Да,Да,Каждый день,Никогда,Я с трудом засыпаю,5,Часто в одиночестве,15-20,2,0,Никак не влияет,0,Нет
Ж,3,7-8,2,4000-7000,Да,Нет,Да,Да,Да,Иногда,Да,Да,Да,Да,Да,Да,Да,Да,Нет,"Да, я ем в ресторанах",Да,"Когда я просыпаюсь, До обеда","Сладости, Бутерброды/сэндвичи",Да,Нет,Нечасто (около 1-го раза в месяц),Никогда,Хорошо,8,Часто с кем-то,15-20,0,0,Начинаю есть больше,1,"Да, завтрак"
Ж,4,7-8,1,15000+,Да,Нет,Нет,Да,Да,Нет,Иногда,Да,Нет,Да,Иногда,Иногда,Иногда,Иногда,Нет,"Да, я больше ем дома",Да,"Когда я просыпаюсь, До обеда, Перед ужином","Сладости, Бутерброды/сэндвичи",Да,Нет,Часто (больше 1 раза в неделю),Никогда,Я просыпаюсь несколько раз за ночь,4,Часто в одиночестве,15-20,1,1,Начинаю есть больше,0,"Да, из-за нехватки времени"
Ж,2,5-6,2,0-4000,Нет,Да,Нет,Да,Да,Да,Да,Да,Да,Да,Да,Иногда,Иногда,Иногда,Нет,"Да, я больше ем дома",Да,После обеда,"Батончики, хлебцы",Да,Нет,Часто (больше 1 раза в неделю),Часто (больше 1 раза в неделю),"Я с трудом засыпаю, Я просыпаюсь несколько раз за ночь, Я просыпаюсь намного раньше, чем хотелось бы",2,Часто в одиночестве,15-20,1,0,Никак не влияет,0,"Да, ужин"
Ж,3,5-6,1,4000-7000,Иногда,Нет,Иногда,Иногда,Да,Да,Иногда,Иногда,Нет,Да,Да,Иногда,Да,Нет,Нет,Я готовлю более изысканно,Нет,Перед ужином,"Сладости, Фрукты, овощи, Батончики, хлебцы",Да,Да,Нечасто (около 1-го раза в месяц),Никогда,Хорошо,4,"Часто в одиночестве, В одиночестве во время завтрака, В одиночестве во время ужина",15-20,1,0,Начинаю есть больше,1,"Да, обед, Да, из-за нехватки времени"
Ж,2,2-4,0,0-4000,Да,Нет,Иногда,Да,Да,Да,Да,Да,Да,Да,Да,Да,Да,Да,Нет,Нет,Нет,Я всегда голоден,"Фрукты, овощи",Да,Да,Часто (больше 1 раза в неделю),Никогда,Я просыпаюсь несколько раз за ночь,6,Часто в одиночестве,31-50,1,0,Начинаю есть меньше,0,"Да, из-за нехватки времени"
Ж,5,9-10,3,4000-7000,Иногда,Иногда,Да,Да,Да,Нет,Нет,Иногда,Нет,Да,Да,Да,Да,Да,Да,"Да, я ем в ресторанах",Да,"Днем, До обеда, После обеда, Перед ужином, После ужина","Сладости, Фрукты, овощи, Орехи, Бутерброды/сэндвичи, Батончики, хлебцы",Да,Нет,Часто (больше 1 раза в неделю),Часто (больше 1 раза в неделю),"Я с трудом засыпаю, Я просыпаюсь несколько раз за ночь",6,Часто в одиночестве,21-30,2,5,Начинаю есть больше,1,Я всегда голоден
Ж,3,5-6,1,4000-7000,Иногда,Да,Да,Иногда,Да,Иногда,Иногда,Да,Иногда,Да,Да,Иногда,Иногда,Иногда,Иногда,"Да, я больше ем дома",Да,"Утром, Перед ужином","Фрукты, овощи, Батончики, хлебцы",Да,Да,Нечасто (около 1-го раза в месяц),Нечасто (около 1-го раза в месяц),"Я с трудом засыпаю, Я просыпаюсь несколько раз за ночь",5,Часто в одиночестве,15-20,3,2,Начинаю есть меньше,1,"Да, завтрак, Да, из-за нехватки времени"
М,2,7-8,0,4000-7000,Да,Да,Да,Да,Да,Нет,Да,Да,Да,Да,Да,Да,Да,Да,Нет,Нет,Да,Утром,"Фрукты, овощи",Да,Нет,Никогда,Никогда,Хорошо,5,Часто в одиночестве,21-30,3,0,У меня нет стресса,0,"Да, ужин"
Ж,3,5-6,0,7000-10000,Нет,Да,Да,Да,Да,Да,Да,Да,Да,Да,Да,Да,Да,Да,Иногда,Я готовлю более изысканно,Нет,"Днем, После ужина","Сладости, Фрукты, овощи",Да,Да,Нечасто (около 1-го раза в месяц),Никогда,Я с трудом засыпаю,5,Часто в одиночестве,15-20,2,5,Начинаю есть меньше,3,"Да, завтрак, Да, из-за нехватки времени"
Ж,4,7-8,2,7000-10000,Да,Нет,Иногда,Да,Да,Нет,Нет,Да,Да,Да,Да,Да,Да,Нет,Иногда,"Да, я больше ем дома",Да,"Утром, Днем, До обеда, Перед ужином","Сладости, Фрукты, овощи, Бутерброды/сэндвичи, Батончики, хлебцы",Да,Да,Каждый день,Никогда,Хорошо,5,"Часто с кем-то, Часто в одиночестве",15-20,1,0,Начинаю есть больше,3,"Да, завтрак"
Ж,3,7-8,1,4000-7000,Да,Иногда,Иногда,Да,Да,Иногда,Да,Да,Да,Да,Да,Да,Да,Да,Иногда,"Да, я больше ем дома",Да,"Когда я просыпаюсь, До обеда","Сладости, Фрукты, овощи, Орехи, Батончики, хлебцы",Да,Да,Часто (больше 1 раза в неделю),Никогда,Я просыпаюсь несколько раз за ночь,3,"Часто с кем-то, В одиночестве во время завтрака",15-20,2,2,Начинаю есть больше,0,"Да, ужин"
Ж,3,7-8,0,7000-10000,Иногда,Иногда,Иногда,Да,Да,Да,Да,Да,Да,Да,Да,Да,Да,Да,Нет,"Да, я больше ем дома",Нет,Я всегда голоден,"Сладости, Фрукты, овощи, Бутерброды/сэндвичи",Да,Да,Часто (больше 1 раза в неделю),Никогда,Хорошо,4,Часто в одиночестве,31-50,1,2,Начинаю есть больше,3,"Да, завтрак"
Ж,3,7-8,1,4000-7000,Да,Нет,Да,Да,Да,Нет,Да,Да,Иногда,Да,Да,Да,Да,Иногда,Нет,Нет,Да,"До обеда, Перед ужином","Сладости, Бутерброды/сэндвичи, Батончики, хлебцы",Да,Да,Часто (больше 1 раза в неделю),Никогда,Хорошо,4,"Часто с кем-то, В одиночестве во время завтрака",15-20,1,1,Никак не влияет,0,"Да, завтрак, Да, из-за нехватки времени"
Ж,2,7-8,3,4000-7000,Нет,Да,Нет,Да,Да,Да,Да,Да,Нет,Да,Да,Да,Да,Да,Нет,"Да, я больше ем дома",Нет,"После обеда, Перед ужином","Бутерброды/сэндвичи, Батончики, хлебцы",Да,Да,Часто (больше 1 раза в неделю),Никогда,Я просыпаюсь несколько раз за ночь,5,"Часто с кем-то, В одиночестве во время завтрака",21-30,2,2,Начинаю есть больше,0,"Да, завтрак"
Ж,4,7-8,0,4000-7000,Нет,Да,Нет,Иногда,Да,Нет,Да,Да,Да,Да,Да,Да,Да,Да,Да,Нет,Нет,"Утром, Перед ужином","Фрукты, овощи, Орехи",Нет,Нет,Никогда,Никогда,Я с трудом засыпаю,3,Часто в одиночестве,31-50,1,0,Начинаю есть меньше,0,"Нет, Да, обед"
